Date,AAPL,AMZN,FB,GOOG,MSFT
2011-03-14 00:00:00,352.05000000000001,166.72999999999999,,569.99000000000001,24.68
2011-03-15 00:00:00,343.94999999999999,165.08000000000001,,569.55999999999995,24.390000000000001
2011-03-16 00:00:00,328.60000000000002,164.69999999999999,,557.10000000000002,23.82
2011-03-17 00:00:00,333.20999999999998,160.97,,561.36000000000001,23.809999999999999
2011-03-18 00:00:00,329.25999999999999,161.81999999999999,,561.05999999999995,23.829999999999998
2011-03-21 00:00:00,337.85000000000002,164.52000000000001,,576.5,24.34
2011-03-22 00:00:00,339.74000000000001,162.59999999999999,,577.32000000000005,24.309999999999999
2011-03-23 00:00:00,337.74000000000001,165.31999999999999,,582.15999999999997,24.539999999999999
2011-03-24 00:00:00,343.5,171.09999999999999,,586.88999999999999,24.800000000000001
2011-03-25 00:00:00,350.04000000000002,170.97999999999999,,579.74000000000001,24.609999999999999
2011-03-28 00:00:00,348.94,169.34999999999999,,575.36000000000001,24.41
2011-03-29 00:00:00,349.45999999999998,174.62,,581.73000000000002,24.489999999999998
2011-03-30 00:00:00,347.13999999999999,179.41999999999999,,581.84000000000003,24.609999999999999
2011-03-31 00:00:00,347.01999999999998,180.13,,586.75999999999999,24.390000000000001
2011-04-01 00:00:00,343.08999999999997,180.13,,591.79999999999995,24.48
2011-04-04 00:00:00,339.73000000000002,182.94,,587.67999999999995,24.550000000000001
2011-04-05 00:00:00,337.44,185.28999999999999,,569.09000000000003,24.77
2011-04-06 00:00:00,336.58999999999997,182.75999999999999,,574.17999999999995,25.120000000000001
2011-04-07 00:00:00,336.63,184.91,,580.0,25.170000000000002
2011-04-08 00:00:00,333.63,184.71000000000001,,578.15999999999997,25.050000000000001
2011-04-11 00:00:00,329.38999999999999,184.03999999999999,,577.37,24.960000000000001
2011-04-12 00:00:00,330.98000000000002,180.47999999999999,,570.61000000000001,24.629999999999999
2011-04-13 00:00:00,334.69,182.28999999999999,,576.27999999999997,24.620000000000001
2011-04-14 00:00:00,331.0,181.81999999999999,,578.50999999999999,24.420000000000002
2011-04-15 00:00:00,326.06,180.00999999999999,,530.70000000000005,24.370000000000001
2011-04-18 00:00:00,330.43000000000001,178.34,,526.84000000000003,24.100000000000001
2011-04-19 00:00:00,336.42000000000002,178.81999999999999,,521.52999999999997,24.16
2011-04-20 00:00:00,340.94999999999999,183.87,,525.73000000000002,24.75
2011-04-21 00:00:00,349.19999999999999,185.88999999999999,,525.10000000000002,24.52
2011-04-25 00:00:00,351.5,185.41999999999999,,525.04999999999995,24.609999999999999
2011-04-26 00:00:00,348.92000000000002,182.30000000000001,,532.82000000000005,25.16
2011-04-27 00:00:00,348.64999999999998,196.63,,537.75999999999999,25.34
2011-04-28 00:00:00,345.26999999999998,195.06999999999999,,537.97000000000003,25.66
2011-04-29 00:00:00,348.63,195.81,,544.10000000000002,24.899999999999999
2011-05-02 00:00:00,344.80000000000001,201.19,,538.55999999999995,24.649999999999999
2011-05-03 00:00:00,346.70999999999998,198.44999999999999,,533.88999999999999,24.800000000000001
2011-05-04 00:00:00,348.07999999999998,199.97,,535.78999999999996,25.039999999999999
2011-05-05 00:00:00,345.26999999999998,197.11000000000001,,534.26999999999998,24.780000000000001
2011-05-06 00:00:00,345.18000000000001,197.59999999999999,,535.29999999999995,24.850000000000001
2011-05-09 00:00:00,346.11000000000001,200.80000000000001,,537.67999999999995,24.82
2011-05-10 00:00:00,347.95999999999998,203.94,,542.65999999999997,24.66
2011-05-11 00:00:00,345.75,204.38,,535.45000000000005,24.359999999999999
2011-05-12 00:00:00,345.08999999999997,206.06999999999999,,535.04999999999995,24.329999999999998
2011-05-13 00:00:00,339.04000000000002,202.56,,529.54999999999995,24.050000000000001
2011-05-16 00:00:00,331.88,192.50999999999999,,518.41999999999996,23.609999999999999
2011-05-17 00:00:00,334.69999999999999,194.81,,530.46000000000004,23.710000000000001
2011-05-18 00:00:00,338.42000000000002,197.09,,529.80999999999995,23.879999999999999
2011-05-19 00:00:00,339.06999999999999,198.80000000000001,,531.25,23.91
2011-05-20 00:00:00,333.79000000000002,198.65000000000001,,524.02999999999997,23.68
2011-05-23 00:00:00,332.97000000000003,196.22,,518.38999999999999,23.370000000000001
2011-05-24 00:00:00,330.76999999999998,193.27000000000001,,518.25999999999999,23.350000000000001
2011-05-25 00:00:00,335.33999999999997,192.25999999999999,,519.66999999999996,23.390000000000001
2011-05-26 00:00:00,333.56999999999999,195.0,,518.13,23.859999999999999
2011-05-27 00:00:00,335.97000000000003,194.13,,520.89999999999998,23.940000000000001
2011-05-31 00:00:00,346.33999999999997,196.69,,529.01999999999998,24.190000000000001
2011-06-01 00:00:00,344.02999999999997,192.40000000000001,,525.60000000000002,23.629999999999999
2011-06-02 00:00:00,344.62,193.65000000000001,,528.05999999999995,23.420000000000002
2011-06-03 00:00:00,341.97000000000003,188.31999999999999,,523.08000000000004,23.120000000000001
2011-06-06 00:00:00,336.58999999999997,185.69,,521.05999999999995,23.219999999999999
2011-06-07 00:00:00,330.62,187.55000000000001,,519.02999999999997,23.27
2011-06-08 00:00:00,330.81999999999999,188.05000000000001,,519.16999999999996,23.149999999999999
2011-06-09 00:00:00,330.06999999999999,189.68000000000001,,516.73000000000002,23.170000000000002
2011-06-10 00:00:00,324.50999999999999,186.53,,509.50999999999999,22.93
